Scenario,QueueTime
Current,1203.663
Current,1178.3611
Current,1167.2668
Current,1138.5653
Current,1097.7193
Current,1119.5736
Current,0
Current,125.3707
Current,125.3707
Current,101.2627
Current,87.487
Current,59.202
Current,43.1698
Current,19.2847
Current,0
Current,145.0185
Current,127.1951
Current,110.078
Current,82.8833
Current,58.0103
Current,47.0809
Current,26.4653
Current,0
Current,1142.6507
Current,1126.0578
Current,1099.8231
Current,17.5366
Current,17.5366
Current,17.5366
Current,14.3153
Current,131.9862
Current,0
Current,120.8977
Current,82.8172
Current,107.5728
Current,71.9853
Current,19.4257
Current,42.7547
Current,0
Current,141.5855
Current,119.3362
Current,100.8231
Current,80.2775
Current,66.5996
Current,50.4167
Current,22.5045
Current,0
Current,89.4514
Current,89.4514
Current,89.4514
Current,89.4514
Current,68.6347
Current,42.187
Current,25.9943
Current,0
Current,146.4656
Current,120.5337
Current,107.556
Current,89.8182
Current,62.7892
Current,0
Current,27.9398
Current,47.6643
Current,4054.9454
Current,4039.4658
Current,4009.9721
Current,3984.0888
Current,8.2767
Current,8.2767
Current,8.2767
Current,0
Current,140.7899
Current,125.436
Current,108.8031
Current,80.4549
Current,50.6544
Current,32.8401
Current,14.3382
Current,0
Current,140.2773
Current,160.7471
Current,124.6272
Current,70.0014
Current,99.8236
Current,48.8626
Current,25.194
Current,0
Current,125.709
Current,125.709
Current,125.709
Current,98.0581
Current,79.3813
Current,57.0213
Current,28.7954
Current,0
Current,147.5523
Current,119.3654
Current,103.2748
Current,79.8838
Current,59.6536
Current,41.3855
Current,17.9539
Current,0
Current,1182.1379
Current,1158.13
Current,66.4376
Current,66.4376
Current,58.9959
Current,39.8399
Current,25.5358
Current,0
Current,124.5141
Current,65.96
Current,110.8945
Current,86.6983
Current,33.226
Current,54.3494
Current,12.0794
Current,1203.0839
Current,0
Current,1181.4291
Current,1156.3226
Current,1141.9331
Current,1129.4177
Current,1092.4665
Current,1104.7862
Current,0
Current,120
Current,120
Current,113.1514
Current,80.9503
Current,97.8968
Current,61.6425
Current,11.3569
Current,33.3769
Current,152.6042
Current,123.2332
Current,96.6531
Current,70.8225
Current,52.691
Current,37.6903
Current,20.9089
Current,0
Current,1166.5165
Current,1155.3165
Current,1130.3233
Current,27.3467
Current,27.3467
Current,27.3467
Current,18.7284
Current,0
Current,154.23
Current,133.872
Current,106.783
Current,95.9323
Current,67.2727
Current,47.2595
Current,17.3853
Current,0
Current,144.6094
Current,116.4209
Current,97.6579
Current,69.145
Current,52.3178
Current,35.1914
Current,13.4118
Current,0
Current,72.1527
Current,72.1527
Current,72.1527
Current,66.8134
Current,46.2441
Current,29.5408
Current,19.3322
Current,0
Current,141.4637
Current,121.3898
Current,101.5348
Current,87.1297
Current,58.1315
Current,43.864
Current,21.2809
Current,0
Current,1179.5881
Current,1158.7131
Current,1169.1484
Current,1142.2179
Current,1119.6811
Current,1096.5399
Current,0
Current,0
Current,147.0588
Current,147.0588
Current,101.537
Current,120.8038
Current,73.6594
Current,25.3006
Current,44.4085
Current,92.0547
Current,0
Current,114.7303
Current,76.1993
Current,47.5971
Current,61.7928
Current,35.4157
Current,0
Current,13.7427
Current,1151.2526
Current,1132.5861
Current,1104.1781
Current,1089.8388
Current,4.8004
Current,4.8004
Current,4.8004
Current,0
Current,134.9968
Current,123.0314
Current,100.0559
Current,72.085
Current,47.1986
Current,21.9843
Current,11.0813
Current,0
Current,140.8333
Current,114.8377
Current,98.9839
Current,86.3038
Current,62.8882
Current,43.1176
Current,14.9205
Current,0
Current,1157.4256
Current,1136.6767
Current,45.5288
Current,45.5288
Current,45.5288
Current,32.2144
Current,11.1399
Current,0
Current,144.9676
Current,128.002
Current,99.9108
Current,86.9978
Current,66.6408
Current,40.5461
Current,18.9696
Current,0
Current,1209.8527
Current,1183.289
Current,1162.9378
Current,1141.9495
Current,1120.1885
Current,1106.1947
Current,0
Current,0
Current,159.3517
Current,130.0326
Current,117.7618
Current,94.7833
Current,72.7117
Current,23.5676
Current,53.3743
Current,0
Current,146.719
Current,130.924
Current,76.5689
Current,103.8285
Current,52.658
Current,12.5859
Current,33.7116
Current,0
Current,88.1867
Current,88.1867
Current,88.1867
Current,69.7887
Current,84.3198
Current,55.746
Current,26.6987
Current,0
Current,118.4824
Current,101.0568
Current,75.0396
Current,64.7193
Current,50.1941
Current,36.3907
Current,25.8792
Current,0
Current,1205.2109
Current,1183.7003
Current,1156.8255
Current,1143.3746
Current,1115.586
Current,0
Current,1090.4206
Current,0
Current,120
Current,112.9522
Current,120
Current,85.1439
Current,72.4145
Current,43.5339
Current,26.1825
Current,12.9775
Current,116.4519
Current,86.338
Current,106.0049
Current,76.2675
Current,61.5378
Current,39.7177
Current,15.5168
Current,0
Current,1208.8464
Current,1179.542
Current,1168.3015
Current,1138.499
Current,29.9368
Current,29.9368
Current,22.7136
Current,0
Current,161.5304
Current,135.0664
Current,108.4302
Current,91.9819
Current,62.1602
Current,41.1284
Current,23.442
Current,0
Current,1194.7819
Current,1180.5253
Current,1152.5882
Current,1130.0148
Current,1111.8194
Current,1081.9342
Current,0
Current,0
Current,148.3275
Current,124.91
Current,109.4104
Current,86.0539
Current,58.1895
Current,36.7043
Current,21.8767
Current,0
Current,147.988
Current,119.4719
Current,104.3711
Current,92.0384
Current,62.2945
Current,35.6745
Current,22.7753
Current,0
Current,1156.4846
Current,1136.8487
Current,44.7335
Current,44.7335
Current,44.7335
Current,44.7335
Current,17.5746
Current,0
Current,136.4696
Current,116.1656
Current,93.8909
Current,64.9072
Current,49.9519
Current,37.2618
Current,22.7735
Current,0
Current,132.3422
Current,120.6716
Current,110.3281
Current,85.6417
Current,59.4824
Current,47.824
Current,26.2934
Current,0
Current,90.3563
Current,90.3563
