URN,QCSI,QDataInput,QSamPrep,Qextraction,Qvalidation
2692,2456.1646,205.9237,1053.5698,211.5933,1152.8244
2693,2455.6863,197.5213,1065.9782,186.6113,1154.399
2694,2480.0913,177.5674,1090.9602,170.6737,1156.1788
2695,2348.3966,146.6456,1106.8978,151.4134,1157.6691
2696,2328.0924,132.1594,1126.1581,127.2612,1159.0134
2697,2327.719,109.0968,1150.3103,104.4986,1160.7657
2698,2325.7806,87.909,1173.0729,89.1392,1162.652
2699,2217.4754,66.1884,1188.4323,64.0993,1163.9573
2700,2180.0556,47.5079,1213.4722,47.3258,1165.7399
2701,2151.2059,27.7304,1230.2457,20.9862,1167.2603
2702,2077.467,6.1827,1256.5853,2936.1088,0
2703,2019.2466,404.2945,3721.1898,2918.928,1.4005
2704,1552.668,393.4014,3738.3706,2906.762,3.03
2705,1559.9182,371.0337,3750.5366,2890.353,4.1049
2706,2601.4852,350.7205,3766.9456,2871.2543,5.211
2707,2589.987,326.543,3786.0443,2851.8961,6.2621
2708,2579.3197,307.2757,3805.4025,2834.9923,8.0853
2709,2579.2715,285.8087,3822.3063,2813.1604,9.7483
2710,2592.8688,265.2228,3844.1382,2795.875,11.4769
2711,2277.0554,247.5036,3861.4236,2778.2125,12.9779
2712,2120.2892,230.2516,3879.0861,2752.8723,14.3599
2713,2110.1052,193.7781,3904.4263,2723.9905,15.4834
2714,2043.6611,187.9229,3933.3081,2705.6522,17.4497
2715,1922.632,174.8554,3951.6464,2686.3822,18.8168
2716,1883.6102,125.2879,3970.9164,2674.6711,19.9333
2717,1820.3807,125.0987,3982.6275,2659.1606,21.8203
2718,1700.3622,113.6134,3998.138,2638.281,23.425
2719,1367.3647,62.6377,4035.6193,2591.9996,26.5135
2720,1244.6555,67.5288,4019.0176,2621.6793,24.9202
2721,1081.9058,40.6971,4065.299,2569.1777,27.7427
2722,824.9416,10.6995,4088.1209,2539.8088,29.7312
2723,540.3121,411.5866,852.9585,1478.3417,30.9177
2724,418.0004,393.7455,874.6168,1455.5817,32.8761
2725,428.7899,357.8122,897.3768,1434.642,34.7034
2726,4189.4792,339.9779,918.3165,1422.4488,36.6915
2727,4158.7453,332.6996,930.5097,1402.2308,38.6608
2728,3998.8388,288.4918,950.7277,1388.1741,40.1416
2729,3395.5235,268.8515,976.2419,1354.0497,44.0155
2730,3402.1575,273.5383,964.7844,1376.7166,42.0555
2731,3318.7312,218.8115,998.9088,1333.4644,45.3513
2732,3050.1318,211.1192,1019.4941,1304.7049,47.2758
2733,2992.9347,208.4258,1048.2536,1291.0469,48.8537
2734,2881.7296,163.4151,1061.9116,1272.1683,50.2873
2735,2870.131,155.8668,1097.3683,1227.7622,52.5141
2736,2859.4709,157.2254,1080.7902,1255.5902,51.4038
2737,2853.1224,101.9583,1125.1963,1201.0725,53.5199
2738,2578.4468,97.0332,1175.2103,1148.3076,56.446
2739,2457.2514,97.591,1151.886,1177.7482,55.0308
2740,2490.7874,37.3164,1245.8451,58.8512,60.646
2741,2299.595,40.3087,1204.6509,1132.0016,57.72
2742,2174.9581,38.7517,1220.9569,1107.1134,59.4339
2743,2168.0809,405.7726,860.3656,40.482,61.9203
2744,2055.7597,404.6835,878.7348,25.7799,63.0027
2745,1911.1748,399.3788,893.4369,3237.3511,1080
2746,2856.1831,344.5545,921.8657,3219.6227,1081.252
2747,2826.3901,344.4791,939.5941,3205.2831,1082.7455
2748,2431.5943,336.2399,953.9337,3178.4085,1084.1618
2749,2471.1897,272.2166,1019.457,3122.8379,1089.0421
2750,2464.8859,286.1958,980.8083,3161.9092,1085.7866
2751,2456.2882,277.8866,997.3076,3139.7598,1087.7677
2752,2483.1873,230.476,1036.3789,3099.9811,1090.3213
2753,2324.3852,216.8976,1059.2357,3084.8011,1091.4521
2754,2276.8584,209.2782,1074.4157,3058.3102,1092.9286
2755,2292.7291,169.9579,1100.9066,3039.5383,1094.5407
2756,2127.5082,160.5402,1119.6785,3019.4761,1095.9814
2757,2049.949,157.2451,1139.7407,3002.2591,1097.1431
2758,2089.2476,107.1364,1156.9577,2984.3805,1098.1596
2759,2076.372,96.561,1174.8363,2956.8961,1099.7641
2760,2008.4622,91.6923,1202.3207,2945.5903,1101.4402
2761,2024.3438,46.8421,1213.6265,2929.711,1103.2022
2762,1968.7377,41.451,1229.5058,2906.0823,1104.6255
2763,1937.5281,27.1515,1253.1345,2886.5826,1105.73
2764,1942.8051,404.1578,850.0512,1826.8369,1109.0338
2765,1911.4753,410.0272,836.9723,1846.9211,1107.4383
2766,1887.5823,387.3691,870.1354,1811.2101,1110.0419
2767,2832.9514,352.7037,885.7622,1785.4645,1111.4247
2768,2756.4318,343.9848,911.5078,1772.9484,1112.6392
2769,2745.5725,332.284,924.0239,1749.9685,1114.053
2770,2780.0303,287.8243,947.0038,1727.9763,1115.1564
2771,2768.3873,282.6009,968.996,1714.2695,1116.8833
2772,2671.8028,263.7282,982.7028,1697.779,1118.3889
2773,2356.8393,227.6159,999.1933,1676.606,1120.2781
2774,2315.3998,226.5716,1020.3663,1664.6425,1121.6947
2775,2277.0799,198.6587,1032.3298,1649.0345,1122.8401
2776,1838.5155,172.3732,1047.9378,1637.7588,1124.5771
2777,1784.5372,162.3783,1059.2135,1610.9714,1125.6871
2778,1649.6657,135.8833,1086.0009,1586.0252,1127.3756
2779,1634.2682,106.8192,1110.9471,1568.629,1128.9771
2780,1553.4674,103.9905,1128.3433,1542.418,1130.7392
2781,1520.1184,75.9636,1154.5543,1522.8738,1132.0206
2782,1183.9277,46.2341,1174.0985,1503.2177,1133.4142
2783,1111.7844,31.3059,1193.7546,1475.0055,1134.8601
2784,1139.011,15.5297,1221.9668,1455.1957,1136.8458
2785,908.4067,405.4338,843.9339,408.9537,1138.28
2786,834.381,379.5218,854.9802,384.6545,1139.7424
2787,781.7893,368.5392,879.2794,369.6158,1141.7148
2788,1643.2133,348.675,894.3181,357.8716,1143.5437
2789,1487.5806,321.3922,906.0623,339.4118,1144.7264
2790,1477.3417,310.3655,924.5221,325.6881,1145.9908
2791,1469.8737,284.9213,938.2458,313.4785,1147.258
2792,1354.2076,254.3094,950.4554,284.3296,1148.9207
2793,958.0249,251.2304,979.6043,254.5538,1150.7536
2794,672.5347,219.1277,1009.3801,230.0714,1152.0874
2795,547.3558,195.3481,1033.8625,209.5992,1153.8614
2796,300.247,191.4187,1054.3347,188.9229,1155.1826
2797,241.9367,156.7927,1075.011,161.0802,1156.5677
2798,254.1673,137.4969,1102.8537,137.3376,1158.1399
2799,53.0183,129.3615,1126.5963,122.0516,1159.3865
2800,72.7781,99.2101,1141.8823,105.3061,1160.9398
2801,919.6562,350.6833,3759.8059,2872.615,2.9255
2802,874.0553,368.2966,3721.4698,2914.6446,0
2803,772.2755,367.655,3746.8252,2901.6639,1.9139
2804,779.3367,305.8016,3788.8548,2853.197,3.9475
2805,560.0372,303.4976,3808.2728,2825.2086,5.5305
2806,504.3431,286.0717,3836.2612,2812.8081,7.217
2807,529.0501,241.2074,3848.6617,2795.873,8.9292
2808,530.7804,232.5915,3865.5968,2785.5316,10.6404
2809,467.7151,229.8715,3875.9382,2757.67,12.5957
2810,506.3014,170.3059,3920.8108,2719.6242,15.7047
2811,483.151,165.1134,3941.8456,2709.4277,17.5538
2812,419.0755,172.6659,3903.7998,2740.659,13.7495
2813,464.268,100.9104,3966.5675,2674.6007,20.7335
2814,390.4327,108.5341,3952.0421,2694.9023,18.7615
2815,321.3557,100.594,3986.8691,2662.1189,22.2668
2816,167.4031,35.9572,4027.4359,2618.3809,25.9583
2817,161.6114,38.9539,3999.3509,2634.0339,23.9739
2818,0,396.6351,854.3337,1473.5469,27.5046
2819,3605.4796,351.5782,897.0441,1432.9918,30.5342
2820,3533.5054,357.6479,880.7868,1457.2896,28.6496
2821,3464.5458,335.0308,921.3419,1408.3652,32.1076
2822,3484.3399,291.6862,945.9685,1391.3443,33.6291
2823,3382.0747,281.3805,962.9894,1362.9884,35.4112
2824,3395.4108,273.8445,991.3453,1348.0902,37.3497
2825,3403.4199,223.1219,1023.4501,1307.855,40.7304
2826,3397.8308,224.1364,1006.2435,1330.8836,38.8409
2827,3125.6313,212.9907,1046.4787,1287.8509,41.9404
2828,3161.1605,164.9633,1066.4828,1276.2916,43.4067
2829,3085.5354,162.4688,1078.0421,1251.8217,44.7433
2830,2903.7251,155.7757,1102.512,1233.4127,46.1944
2831,2918.1965,114.0336,1120.921,1204.7976,47.4026
2832,2915.3511,97.8326,1149.5361,1189.7038,48.4061
2833,2810.1682,92.8233,1164.6299,1175.4995,50.1197
2834,2830.5483,52.7487,1178.8342,1159.7688,51.7326
2835,2296.0085,38.579,1194.5649,1139.5972,53.231
2836,2223.9255,34.6507,1214.7365,1113.486,54.5735
2837,2262.1684,407.2909,834.8043,42.0507,55.8407
2838,2105.537,396.9124,862.9004,19.1847,59.1238
2839,2086.3023,398.8258,852.7536,31.9039,57.5979
2840,2981.2053,351.5685,875.6196,3237.9419,1080
2841,2840.2105,335.0169,922.7299,3189.5701,1082.797
2842,2818.7614,335.3038,896.8624,3212.0744,1081.131
2843,2713.1907,283.0422,945.2342,3173.9068,1084.3188
2844,2521.2882,276.1835,960.8975,3145.5374,1086.207
2845,2476.3411,269.958,989.2669,3128.9016,1087.5398
2846,2451.8823,221.5445,1005.9027,3111.3512,1089.2762
2847,2430.6129,211.7388,1023.4531,3086.7987,1090.7901
2848,2149.692,199.0898,1048.0056,3067.5073,1092.493
2849,2179.9333,149.9221,1081.8412,3034.7879,1096.417
2850,2052.5498,154.489,1067.297,3052.9631,1094.4474
2851,1920.0724,139.2792,1100.0164,3018.7497,1097.6272
2852,1949.7743,99.6196,1116.0546,2995.4726,1099.0122
2853,1873.7795,78.3619,1139.3317,2984.4842,1100.1071
2854,1406.0727,69.513,1150.3201,2962.8588,1102.0755
2855,1285.9403,33.967,1171.9455,2950.1607,1104.0025
2856,1215.3417,8.498,1214.5717,2907.6879,1107.6991
2857,1085.0806,9.1419,1184.6436,2920.2326,1105.7695
2858,1089.1673,381.6384,851.5471,1831.3701,1109.1285
2859,845.1939,369.6245,880.177,1818.9608,1111.1094
2860,777.3829,368.2689,892.5863,1804.1633,1112.4717
2861,1627.6036,313.8753,907.3838,1781.3483,1113.8899
2862,1311.5532,312.1874,930.1988,1759.9766,1115.7503
2863,1302.3542,303.7424,951.5705,1738.0156,1116.9715
2864,1161.1032,253.2128,973.5315,1711.8145,1118.679
2865,1130.4709,250.7141,999.7326,1701.5873,1120.1308
2866,1040.7835,240.692,1009.9598,1690.3415,1121.6429
2867,1080.2767,202.4676,1021.2056,1670.7497,1123.2621
2868,1076.6209,189.5173,1040.7974,1654.0939,1124.2643
2869,917.2312,175.2874,1057.4532,1635.111,1125.7563
2870,934.6176,147.7039,1076.4361,1612.7723,1127.5107
2871,928.4064,120.4294,1098.7748,1596.6309,1128.6015
2872,891.9637,101.8144,1114.9162,1569.2454,1130.5083
2873,918.8249,87.9008,1142.3017,1543.9114,1132.5021
2874,886.4306,48.6967,1167.6357,1522.3414,1133.8865
2875,904.8102,38.9718,1189.2057,1492.8395,1135.858
2876,909.0801,31.5031,1218.7076,1473.5085,1137.4639
2877,539.566,405.9713,837.8869,393.6191,1138.6276
2878,478.6017,392.2486,864.2678,382.1899,1140.2258
2879,423.962,390.218,875.697,370.1315,1142.0432
2880,1372.6922,338.5717,887.7554,341.0311,1143.5416
2881,1294.7334,329.2825,930.4329,301.2042,1147.0013
2882,1224.1358,329.5573,916.8558,327.454,1145.3875
2883,939.2654,283.0283,956.6827,285.3992,1148.453
2884,844.6177,267.0134,985.7866,243.9715,1151.1622
2885,790.6635,272.6413,972.4877,272.1003,1149.576
2886,587.1609,222.6168,1013.9154,226.0171,1152.3386
2887,581.2789,215.9819,1031.8698,201.1935,1153.7711
2888,493.6901,210.5089,1056.6934,171.5178,1154.9485
2889,520.9338,162.2051,1086.3691,151.0428,1156.1177
2890,525.5824,156.5082,1106.8441,128.8311,1157.5502
2891,484.7793,145.3191,1129.0558,99.0167,1158.9092
2892,429.6903,105.5687,1158.8702,70.4933,1160.6526
2893,136.3944,87.4363,1187.3936,49.4539,1161.8287
2894,60.1303,81.0621,1208.433,28.5149,1163.735
2895,80.6783,51.2835,1229.372,4.1511,1165.4273
2896,34.7123,27.9474,1253.7358,2931.3809,0
2897,0,415.9924,3747.2164,2916.9435,1.3602
2898,920.3318,368.4819,3761.6538,2894.8517,2.9234
2899,787.7559,357.9651,3783.7456,2867.2126,3.9327
2900,740.2435,347.543,3811.3847,2857.013,5.4844
2901,633.1369,311.5026,3821.5843,2842.684,7.37
2902,497.9134,290.1017,3835.9133,2820.009,8.5648
2903,250.5746,283.3865,3858.5883,2796.8137,10.429
2904,206.6346,246.5902,3881.7836,2770.5759,12.1155
2905,166.4165,227.2169,3908.0214,2749.4735,13.8441
2906,109.3507,219.3776,3929.1238,2723.5588,15.4527
2907,75.7034,188.7792,3955.0385,2694.9755,17.1305
2908,8.8588,161.1748,3983.6218,2684.2307,18.3746
2909,0,141.0779,3994.3666,2654.6523,20.1606
2910,0,16.1754,4023.945,2626.1249,21.5194
2911,3878.3265,351.581,891.8023,1448.3866,26.2192
2912,3556.5889,358.853,874.5566,1467.3077,24.731
2913,3406.5683,369.4068,859.11,1484.5534,22.8465
2914,3370.2708,309.972,910.7234,1429.3624,27.2206
2915,3302.672,289.7626,929.7476,1404.5689,28.5767
2916,3226.8636,280.2041,954.5411,1386.5266,30.4835
2917,2895.7524,254.7951,972.5834,1364.583,32.4485
2918,2853.8292,217.3133,994.527,1351.5948,33.5557
2919,2813.4048,208.8538,1007.5152,1324.4624,35.5384
2920,2834.2122,200.9582,1034.6476,1300.8219,37.5029
2921,2772.8322,155.7433,1058.2881,1284.8269,38.5618
2922,2695.4823,149.9236,1074.2831,1268.5653,40.0808
2923,2670.7355,133.2205,1090.5447,1246.4069,41.3998
2924,2676.8583,90.7139,1112.7031,1226.4752,43.2591
2925,2596.0682,87.3852,1132.6348,1203.8577,44.994
2926,2522.1546,72.172,1155.2523,1191.8766,46.5799
2927,2560.7241,24.8981,1167.2334,1174.1996,48.0609
2928,2545.3846,23.3042,1184.9104,1152.6336,49.8359
2929,2417.9427,12.6955,1206.4764,1124.4729,51.518
2930,2298.3926,383.4997,838.5132,47.603,52.8772
2931,2213.7874,381.1873,850.9102,35.1471,54.3839
2932,2119.0457,376.48,863.3661,10.1942,55.9413
2933,3122.7214,310.8406,910.8588,3206.2376,1081.9854
2934,2854.6913,323.1769,888.319,3227.6544,1080
2935,2796.6357,307.5322,932.2756,3193.5505,1083.2421
2936,2533.4716,263.8411,944.9627,3164.22,1085.1444
2937,2442.672,244.9464,974.2932,3145.8935,1086.493
2938,2386.7606,242.8288,992.6197,3127.0859,1088.2719
2939,2398.4766,201.6794,1011.4273,3110.3333,1089.9892
2940,2203.083,177.1123,1047.5169,3073.6376,1093.4127
2941,2184.6353,178.2467,1028.1799,3090.9963,1091.5497
2942,2208.8969,141.9429,1064.8756,3051.6408,1095.1233
2943,2052.3789,108.8014,1114.8486,2996.1408,1098.4202
2944,1730.6781,123.9918,1086.8724,3023.6646,1096.5025
2945,1581.0756,83.3511,1142.3724,2979.0827,1099.4592
2946,1564.0927,61.0361,1159.4305,2952.6746,1100.7544
2947,1528.3292,46.6329,1185.8386,2932.6226,1102.3676
2948,1550.2117,25.8253,1205.8906,2912.3737,1103.9285
2949,1567.4914,5.7164,1226.1395,2898.7321,1105.1551
2950,1535.5232,409.3083,852.3942,1849.7311,1106.2683
2951,1509.5451,381.63,862.6631,1824.894,1107.4829
2952,1381.1562,367.4136,887.5002,1809.5097,1109.1716
2953,2333.1921,348.6753,902.8845,1785.0949,1110.4473
2954,2268.4413,319.7778,927.2993,1770.2647,1111.8969
2955,2271.8951,306.434,942.1295,1753.0721,1113.4359
2956,2241.5609,282.4024,959.3221,1727.7923,1114.9117
2957,2251.5135,253.7207,984.6019,1711.4565,1116.7086
2958,2168.96,237.5506,1000.9377,1695.5251,1118.4954
2959,1968.9097,217.0526,1016.8691,1678.9592,1120.3956
2960,1909.9445,180.73,1056.8512,1642.508,1124.1365
2961,1869.3863,181.7808,1033.435,1655.543,1122.1473
2962,1740.2744,160.8697,1069.8862,1614.6554,1125.2697
2963,1747.0143,119.0118,1127.7352,1566.4701,1128.0236
2964,1678.7203,126.1654,1097.7388,1584.659,1126.4226
2965,1630.3199,100.5686,1145.9241,1548.9901,1129.107
2966,1629.7637,62.9148,1163.4041,1523.6022,1130.5308
2967,1229.91,53.74,1188.792,1497.3667,1132.1627
2968,1231.469,36.2648,1215.0275,1475.1098,1133.9103
2969,1223.8832,1.9294,1237.2844,1462.6373,1135.6053
2970,1229.831,405.7359,831.9684,404.92,1137.0815
2971,1122.345,389.2847,847.0484,389.2523,1138.951
2972,1047.0163,358.6057,862.7161,378.3563,1140.7795
2973,2076.4519,348.0495,873.6121,352.1916,1142.4159
2974,2010.3048,323.7055,899.7768,340.6397,1143.6522
2975,1817.7604,289.0766,911.3287,324.9208,1145.4156
2976,1799.0233,275.5163,927.0476,297.1271,1147.3357
2977,1688.7883,265.0594,954.8413,282.3446,1149.3195
2978,1029.4657,233.6927,969.6238,262.471,1150.6185
2979,998.2288,205.8248,989.4974,236.0296,1151.7345
2980,844.3155,204.492,1015.9388,214.3065,1153.6593
2981,804.5896,163.5356,1037.6619,194.5631,1155.1039
2982,735.3783,141.0989,1057.4053,164.6612,1157.0413
2983,725.1468,140.5136,1087.3072,138.6991,1158.7598
2984,695.2157,104.5211,1113.2693,116.1672,1160.4359
2985,601.0852,85.5005,1135.8012,94.8102,1161.7609
2986,572.9426,80.5092,1157.1582,81.2802,1162.8863
2987,485.5391,36.3989,1170.6882,60.7991,1164.2867
2988,343.0466,22.074,1191.1693,30.9117,1166.1605
2989,235.8969,22.0387,1221.0567,14.6182,1167.8033
2990,806.0836,355.3182,3761.6908,2877.495,2.9243
2991,711.0371,362.7856,3733.1822,2890.706,1.7161
2992,588.3178,363.2652,3712.3968,2919.2146,0
2993,557.5602,297.7716,3785.913,2850.772,5.8647
2994,411.2346,305.8485,3774.9018,2866.4838,4.1057
2995,385.6007,296.947,3801.6248,2826.7442,7.0572
2996,405.8957,244.0582,3825.6526,2800.5012,8.3375
2997,349.875,240.7258,3851.8956,2772.1742,9.8722
2998,228.5035,238.1922,3880.2226,2754.1998,11.0708
2999,105.0688,187.3268,3898.197,2725.9281,12.3774
3000,30.9719,180.2583,3926.4687,2701.2555,13.5586
3001,0,82.533,3951.1413,2671.936,14.9954
3002,0,34.0817,3980.4608,2650.8099,16.4176
3003,3891.117,352.8182,883.18,1454.9284,19.8719
3004,3771.9091,350.274,903.4528,1437.1765,21.7977
3005,3535.6979,359.8798,858.3812,1475.2012,18.0349
3006,3544.4373,295.091,921.2047,1413.7071,23.2073
3007,3522.146,291.7868,962.2332,1366.1713,26.4089
3008,3380.4825,294.4309,944.6741,1396.148,24.9292
3009,3412.2739,234.3626,992.2099,1346.9701,27.5455
3010,3411.17,223.2808,1023.8665,1317.8798,30.9628
3011,3394.632,224.1874,1011.4111,1334.5147,29.0023
3012,3424.8903,168.6359,1063.833,1282.4654,34.5874
3013,3403.2299,159.55,1075.9158,1253.9111,36.3011
3014,3348.5782,170.2095,1040.5014,1294.5482,32.8168
3015,3245.5462,118.0714,1104.4701,1232.5659,37.3388
3016,3073.8356,106.7674,1125.8153,1215.7956,38.3571
3017,2665.0812,96.9756,1142.5856,1203.0391,39.8973
3018,2690.4847,45.2543,1155.3421,1183.5026,41.4855
3019,2652.5799,39.2616,1190.2789,1139.9653,45.3231
3020,2561.0684,41.2441,1174.8786,1168.1023,43.4728
3021,2526.9839,399.8291,867.2046,16.9967,48.21
3022,2362.2705,405.1687,845.3025,38.0979,46.4545
3023,2228.1639,396.2734,888.3058,3.2012,49.3576
3024,3079.3602,344.0446,902.1013,3213.2981,1080
3025,3074.3101,334.4865,956.3568,3164.1552,1083.2379
3026,2882.0836,342.0008,932.0044,3188.9457,1081.4866
3027,2919.6875,286.8289,981.1473,3138.0253,1084.3109
3028,2748.4737,281.3708,1007.2772,3113.5122,1085.5191
3029,2744.6417,274.6307,1031.7903,3093.9419,1086.9685
3030,2765.1404,224.8095,1051.3606,3074.8166,1088.357
3031,2695.3288,211.5796,1096.5251,3038.4815,1091.8354
3032,2656.8739,220.3944,1070.4859,3048.7774,1089.9077
3033,2693.337,163.788,1131.7796,2998.6206,1094.3861
3034,2689.693,164.3426,1106.821,3013.5229,1092.9071
3035,2656.2571,142.985,1146.6819,2977.1921,1095.5326
3036,2512.4795,108.662,1168.1104,2965.8109,1097.4232
3037,2487.8745,101.1195,1179.4916,2946.6229,1098.5522
3038,2300.3674,72.2829,1198.6796,2936.0342,1100.1467
3039,2329.4482,48.0288,1209.2683,2910.8407,1102.0975
3040,2189.3096,37.7499,1234.4618,2900.784,1103.5471
3041,2064.0323,4.6918,1244.5185,2883.0502,1105.1863
3042,1980.7215,407.443,846.3321,1841.2493,1107.04
3043,1920.0297,400.3471,865.0828,1830.1308,1108.4859
3044,1917.9345,364.2498,876.2013,1805.1275,1109.7051
3045,2918.7816,336.011,919.0104,1767.8654,1113.106
3046,2899.275,336.493,901.2046,1787.3217,1111.14
3047,2784.7672,301.909,938.4667,1743.2292,1114.7747
3048,2795.749,281.9484,986.9517,1704.5194,1117.43
3049,2654.545,283.7306,963.1029,1719.3804,1116.3474
3050,2634.7089,247.2361,1001.8127,1692.932,1118.4508
3051,2461.1887,219.0263,1013.4001,1669.7928,1119.5381
3052,2454.8713,217.5629,1036.5393,1646.3195,1121.2555
3053,2240.9472,181.8845,1060.0126,1628.4337,1122.955
3054,2043.7484,151.0851,1095.8979,1584.9045,1126.5739
3055,1975.612,153.009,1077.8984,1610.4342,1124.7068
3056,1820.0943,121.1061,1121.4276,1568.3969,1128.2829
3057,1739.654,94.8672,1137.9352,1552.7627,1129.7436
3058,1731.6482,90.5082,1153.5694,1527.2954,1131.0087
3059,1740.4933,69.2541,1179.0367,1511.6008,1132.454
3060,1634.6362,27.4604,1222.1909,1473.1288,1135.314
3061,1624.5229,29.6941,1194.7313,1484.1412,1133.4677
3062,1622.3092,6.696,1233.2033,1447.7773,1136.7773
3063,1509.5504,388.6991,853.2371,390.4057,1138.3645
3064,1375.6553,377.7507,882.8314,363.4981,1139.8415
3065,1365.9446,363.1643,909.739,337.7045,1141.7668
3066,2392.0785,329.3951,935.5326,311.7766,1143.4161
3067,2341.5573,311.2039,961.4605,291.1247,1144.7624
3068,2343.3573,305.7122,982.1124,273.9274,1146.5718
3069,2369.0633,276.0111,999.3097,251.074,1147.794
3070,2136.0806,248.4742,1022.1631,238.7623,1148.8398
3071,2132.5629,235.0886,1034.4748,215.6308,1150.4383
3072,1909.8592,204.784,1057.6063,187.5508,1152.3872
3073,1773.8393,191.1465,1085.6863,169.4388,1154.3492
3074,1762.8343,180.7676,1103.7983,154.5197,1155.564
3075,1488.3736,135.6826,1118.7174,136.3292,1156.6387
3076,1420.0212,125.9252,1136.9079,110.5989,1158.5459
3077,1334.2829,117.8673,1162.6382,91.2283,1160.2909
3078,1250.2936,81.7757,1182.0088,78.8279,1161.9005
3079,1166.5481,54.6961,1194.4092,66.5305,1162.9616
3080,1015.8784,47.5308,1206.7066,42.9509,1164.9237
3081,959.797,16.5342,1230.2862,28.7203,1166.8657
3082,879.9999,417.7841,3737.2539,2920.0171,0
3083,860.3533,408.8252,3757.2368,2897.3178,1.1911
3084,837.5633,377.0174,3779.9361,2868.9141,2.4943
3085,1843.1752,352.9251,3808.3398,2854.633,3.8565
3086,1696.9872,334.0134,3822.6209,2835.4696,5.5823
3087,1579.0554,315.8286,3841.7843,2805.8428,7.5822
3088,1495.8984,280.0582,3871.4111,2785.7408,9.0735
3089,1370.5675,279.1045,3891.5131,2757.9959,11.0614
3090,1317.0125,259.443,3919.258,2728.3129,12.1578
3091,1215.5337,220.8239,3948.941,2708.3864,13.3209
3092,1204.2878,212.2644,3968.8675,2679.7809,14.662
3093,1182.331,201.0278,3997.473,2662.013,16.4844
