Scenario,QueueTime
Current,51.8427
Current,68.4404
Current,85.3717
Current,101.7754
Current,120.8977
Current,0
Current,18.2781
Current,57.586
Current,38.2505
Current,73.9116
Current,1129.8867
Current,90.8809
Current,1053.4158
Current,1146.1795
Current,1035.4215
Current,1069.2885
Current,1105.6217
Current,1086.9787
Current,1123.2925
Current,1157.6691
Current,1138.3624
Current,7.9216
Current,24.3733
Current,41.3196
Current,58.3811
Current,74.2387
Current,91.4837
Current,110.4747
Current,127.3638
Current,0
Current,19.1689
Current,38.4622
Current,53.9416
Current,69.7088
Current,1107.6213
Current,1125.6563
Current,1141.8341
Current,1006.4661
Current,1021.591
Current,1040.7162
Current,1056.3101
Current,1075.889
Current,1091.3942
Current,1106.7296
Current,1124.4442
Current,0
Current,16.5138
Current,33.0582
Current,51.6285
Current,68.0211
Current,84.8992
Current,101.8538
Current,117.6013
Current,0
Current,16.3138
Current,1054.6995
Current,1072.9987
Current,1092.2434
Current,1107.3775
Current,1125.3847
Current,1144.2308
Current,0
Current,18.6682
Current,33.7885
Current,49.7061
Current,67.4225
Current,85.0838
Current,102.9285
Current,118.7578
Current,0
Current,17.0782
Current,33.9018
Current,53.5446
Current,70.6478
Current,4006.934
Current,3987.6298
Current,4023.9398
Current,3868.7146
Current,3884.1239
Current,3922.2464
Current,3902.3274
Current,3941.3936
Current,3977.8279
Current,3960.8091
Current,3993.5542
Current,0
Current,16.7094
Current,34.402
Current,73.611
Current,54.2782
Current,90.1633
Current,109.9538
Current,125.203
Current,14.5819
Current,1054.4216
Current,1070.0241
Current,1086.1257
Current,1101.869
Current,1121.4102
Current,1138.4362
Current,1154.3543
Current,0
Current,18.9177
Current,35.2584
Current,54.9826
Current,74.4635
Current,109.8872
Current,90.6527
Current,127.5393
Current,22.8379
Current,58.1014
Current,38.4119
Current,75.9116
Current,92.5614
Current,108.4347
Current,1146.023
Current,1163.7716
Current,1056.4199
Current,1091.588
Current,1075.4397
Current,1106.661
Current,1123.5611
Current,1140.8265
Current,1158.3724
Current,1177.3708
Current,0
Current,18.9279
Current,35.2653
Current,51.1595
